#HMM - Genes
#command line: python3 ../../src/transit.py
#summary of gene calls: ES=650, GD=154, NE=3099, GA=81, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv2295	-	hypothetical protein Rv2295 	12	0	0	12	0	0.6667	586.62	NE
Rv2296	-	haloalkane dehalogenase 	17	0	0	17	0	0.8824	1121.93	NE
Rv2297	-	hypothetical protein Rv2297 	8	0	0	8	0	0.2500	1696.00	NE
Rv2298	-	hypothetical protein Rv2298 	17	0	0	17	0	0.7647	412.92	NE
Rv2299c	htpG	heat shock protein 90 	30	0	0	30	0	0.7667	592.30	NE
Rv2300c	-	hypothetical protein Rv2300c 	18	0	0	18	0	0.7778	691.93	NE
Rv2301	cut2	PROBABLE CUTINASE CUT2 	11	0	0	11	0	0.8182	1575.22	NE
Rv2302	-	hypothetical protein Rv2302 	5	0	0	5	0	0.8000	2019.75	NE
Rv2303c	-	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN 	19	0	0	19	0	0.7368	697.14	NE
Rv2304c	-	hypothetical protein Rv2304c 	1	0	0	1	0	1.0000	191.00	NE
Rv2305	-	hypothetical protein Rv2305 	10	0	0	10	0	0.9000	351.22	NE
Rv2306A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	0	0	8	0	0.7500	933.00	NE
Rv2306B	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	6	0	0	6	0	0.5000	276.67	NE
Rv2307c	-	hypothetical protein Rv2307c 	20	0	0	20	0	0.8000	837.00	NE
Rv2307A	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	4	0	0	4	0	0.5000	1376.00	NE
Rv2307B	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	21	0	0	21	0	0.3810	277.25	NE
Rv2307D	-	hypothetical protein Rv2307D 	6	0	0	6	0	0.8333	314.80	NE
Rv2308	-	hypothetical protein Rv2308 	18	0	0	18	0	0.8333	593.40	NE
Rv2309c	-	POSSIBLE INTEGRASE (FRAGMENT) 	10	0	0	10	0	0.3000	1991.33	NE
Rv2309A	-	hypothetical protein Rv2309A 	13	0	0	13	0	0.8462	950.00	NE
Rv2310	-	POSSIBLE EXCISIONASE 	3	0	0	3	0	0.6667	188.50	NE
Rv2311	-	hypothetical protein Rv2311 	7	0	0	7	0	1.0000	654.00	NE
Rv2312	-	hypothetical protein Rv2312 	3	0	0	3	0	0.6667	1674.00	NE
Rv2313c	-	hypothetical protein Rv2313c 	10	0	0	10	0	0.8000	1636.50	NE
Rv2314c	-	hypothetical protein Rv2314c 	17	0	0	17	0	0.6471	820.55	NE
Rv2315c	-	hypothetical protein Rv2315c 	33	11	0	22	0	0.5152	546.29	NE
Rv2316	uspA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA 	14	0	9	5	0	0.5000	449.29	GD
Rv2317	uspB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB 	14	0	14	0	0	0.1429	64.50	GD
Rv2318	uspC	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC 	31	0	0	31	0	0.2903	427.33	NE
Rv2319c	-	hypothetical protein Rv2319c 	20	0	0	20	0	0.4500	370.78	NE
Rv2320c	rocE	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE 	28	0	0	28	0	0.6429	648.39	NE
Rv2321c	rocD2	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	10	0	0	10	0	0.5000	387.00	NE
Rv2322c	rocD1	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	10	0	0	10	0	0.4000	336.50	NE
Rv2323c	-	hypothetical protein Rv2323c 	22	0	0	22	0	0.6364	478.71	NE
Rv2324	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	3	0	0	3	0	0.6667	1667.00	NE
Rv2325c	-	hypothetical protein Rv2325c 	10	0	0	10	0	0.6000	249.50	NE
Rv2326c	-	POSSIBLE TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSORTER 	23	0	0	23	0	0.6957	838.25	NE
Rv2327	-	hypothetical protein Rv2327 	6	0	0	6	0	0.6667	396.75	NE
Rv2328	PE23	PE FAMILY PROTEIN 	13	0	0	13	0	0.8462	591.91	NE
Rv2329c	narK1	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1) 	29	0	0	29	0	0.8276	755.00	NE
Rv2330c	lppP	PROBABLE LIPOPROTEIN LPPP 	8	0	0	8	0	0.8750	404.00	NE
Rv2331	-	hypothetical protein Rv2331 	7	0	0	7	0	0.8571	677.00	NE
Rv2331A	-	hypothetical protein Rv2331A 	6	0	0	6	0	0.8333	1443.60	NE
Rv2332	mez	PROBABLE 	29	0	0	29	0	0.7241	686.19	NE
Rv2333c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	0	0	21	0	0.8095	856.88	NE
Rv2334	cysK1	PROBABLE CYSTEINE SYNTHASE A CYSK1 (O-ACETYLSERINE SULFHYDRYLASE A) (O-ACETYLSERINE (THIOL)-LYASE A) (CSASE A) 	15	0	0	15	0	0.5333	141.62	NE
Rv2335	cysE	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT) 	6	0	0	6	0	0.5000	313.33	NE
Rv2336	-	hypothetical protein Rv2336 	29	0	0	29	0	0.3103	149.33	NE
Rv2337c	-	hypothetical protein Rv2337c 	11	0	0	11	0	0.6364	757.14	NE
Rv2338c	moeW	hypothetical protein Rv2338c 	39	23	0	16	0	0.2308	359.89	ES
Rv2339	mmpL9	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9 	82	19	24	39	0	0.3780	526.42	NE
Rv2340c	PE_PGRS39	PE-PGRS FAMILY PROTEIN 	16	0	0	16	0	0.9375	1127.60	NE
Rv2341	lppQ	PROBABLE CONSERVED LIPOPROTEIN LPPQ 	4	0	0	4	0	0.7500	2102.67	NE
Rv2342	-	hypothetical protein Rv2342 	4	0	0	4	0	0.5000	198.50	NE
Rv2343c	dnaG	DNA primase 	26	26	0	0	0	0.0000	0.00	ES
Rv2344c	dgt	deoxyguanosinetriphosphate triphosphohydrolase-like protein 	27	0	0	27	0	0.6296	282.24	NE
Rv2345	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	30	0	0	30	0	0.9333	939.54	NE
Rv2346c	esxO	PUTATIVE ESAT-6 LIKE PROTEIN ESXO (ESAT-6 LIKE PROTEIN 6) 	3	0	0	3	0	1.0000	352.00	NE
Rv2347c	esxP	PUTATIVE ESAT-6 LIKE PROTEIN ESXP (ESAT-6 LIKE PROTEIN 7) 	4	0	0	4	0	1.0000	278.25	NE
Rv2348c	-	hypothetical protein Rv2348c 	3	0	0	3	0	1.0000	578.00	NE
Rv2349c	plcC	PROBABLE PHOSPHOLIPASE C 3 PLCC 	29	0	0	29	0	0.8621	1177.44	NE
Rv2350c	plcB	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 2 PLCB 	23	0	0	23	0	0.8261	928.89	NE
Rv2351c	plcA	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 1 PLCA (MTP40 ANTIGEN) 	25	0	0	25	0	0.8800	1570.77	NE
Rv2352c	PPE38	PPE FAMILY PROTEIN 	17	0	0	17	0	0.9412	1897.31	NE
Rv2353c	PPE39	PPE FAMILY PROTEIN 	25	0	0	25	0	0.2800	210.43	NE
Rv2354	-	PROBABLE TRANSPOSASE 	5	0	0	5	0	1.0000	551.60	NE
Rv2355	-	PROBABLE TRANSPOSASE 	25	0	0	25	0	0.9600	587.25	NE
Rv2356c	PPE40	PPE FAMILY PROTEIN 	31	0	0	31	0	0.5161	768.44	NE
Rv2357c	glyS	glycyl-tRNA synthetase 	32	31	0	1	0	0.0312	1009.00	ES
Rv2358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	5	0	0	5	0	0.2000	86.00	NE
Rv2359	furB	PROBABLE FERRIC UPTAKE REGULATION PROTEIN FURB 	6	0	0	6	0	0.5000	468.33	NE
Rv2360c	-	hypothetical protein Rv2360c 	7	0	0	7	0	0.8571	516.83	NE
Rv2361c	-	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE) 	18	17	0	1	0	0.0556	729.00	ES
Rv2362c	recO	DNA repair protein RecO 	12	6	0	6	0	0.1667	75.00	NE
Rv2363	amiA2	amidase 	18	5	0	13	0	0.3333	296.83	NE
Rv2364c	era	GTP-binding protein Era 	16	16	0	0	0	0.0000	0.00	ES
Rv2365c	-	hypothetical protein Rv2365c 	4	0	0	4	0	1.0000	107.75	NE
Rv2366c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	22	0	0	22	0	0.4545	557.90	NE
Rv2367c	-	hypothetical protein Rv2367c 	9	0	0	9	0	0.3333	814.00	NE
Rv2368c	phoH1	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	17	0	0	17	0	0.9412	773.56	NE
Rv2369c	-	hypothetical protein Rv2369c 	3	0	0	3	0	1.0000	227.00	NE
Rv2370c	-	hypothetical protein Rv2370c 	20	0	0	20	0	0.8500	470.18	NE
Rv2371	PE_PGRS40	PE-PGRS FAMILY PROTEIN 	1	0	0	1	0	0.0000	0.00	NE
Rv2372c	-	hypothetical protein Rv2372c 	7	0	0	7	0	0.5714	908.50	NE
Rv2373c	dnaJ2	PROBABLE CHAPERONE PROTEIN DNAJ2 	11	10	0	1	0	0.0909	335.00	ES
Rv2374c	hrcA	heat-inducible transcription repressor 	23	18	0	5	0	0.1739	442.50	ES
Rv2375	-	hypothetical protein Rv2375 	9	0	0	9	0	0.8889	1589.75	NE
Rv2376c	cfp2	LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2) 	2	0	0	2	0	1.0000	732.50	NE
Rv2377c	mbtH	PUTATIVE CONSERVED PROTEIN MBTH 	2	0	0	2	0	0.5000	29.00	NE
Rv2378c	mbtG	LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE) 	9	0	0	9	0	0.3333	203.00	NE
Rv2379c	mbtF	PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE) 	64	0	54	10	0	0.3281	102.05	GD
Rv2380c	mbtE	PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE) 	79	0	39	40	0	0.3291	120.92	NE
Rv2381c	mbtD	POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE) 	44	0	25	19	0	0.2273	122.30	GD
Rv2382c	mbtC	POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE) 	17	0	17	0	0	0.2353	29.00	GD
Rv2383c	mbtB	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE) 	51	0	11	40	0	0.4314	202.59	NE
Rv2384	mbtA	BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE 	21	0	0	21	0	0.5238	121.27	NE
Rv2385	mbtJ	PUTATIVE ACETYL HYDROLASE MBTJ 	19	1	0	18	0	0.7368	1022.43	NE
Rv2386c	mbtI	salicylate synthase MbtI 	19	16	0	3	0	0.1053	72.50	ES
Rv2387	-	hypothetical protein Rv2387 	25	0	0	25	0	0.8400	826.76	NE
Rv2388c	hemN	coproporphyrinogen III oxidase 	21	0	0	11	10	0.6190	7640.54	NE
Rv2389c	rpfD	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD 	10	0	0	0	10	0.8000	954.38	GA
Rv2390c	-	hypothetical protein Rv2390c 	6	0	0	0	6	0.8333	1211.20	GA
Rv2391	nirA	PROBABLE FERREDOXIN-DEPENDENT NITRITE REDUCTASE NIRA 	19	19	0	0	0	0.0000	0.00	ES
Rv2392	cysH	phosphoadenosine phosphosulfate reductase 	13	13	0	0	0	0.0000	0.00	ES
Rv2393	-	hypothetical protein Rv2393 	8	7	0	0	1	0.1250	1056.00	ES
Rv2394	ggtB	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE) 	30	0	0	26	4	0.8667	4959.27	NE
Rv2395	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	38	0	0	38	0	0.7632	1220.59	NE
Rv2396	PE_PGRS41	PE-PGRS FAMILY PROTEIN 	15	0	0	15	0	0.6667	863.50	NE
Rv2397c	cysA1	PROBABLE SULFATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER CYSA1 	15	15	0	0	0	0.0000	0.00	ES
Rv2398c	cysW	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW 	18	18	0	0	0	0.0556	3.00	ES
Rv2399c	cysT	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST 	10	10	0	0	0	0.0000	0.00	ES
Rv2400c	subI	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI 	19	19	0	0	0	0.0000	0.00	ES
Rv2401	-	hypothetical protein Rv2401 	4	1	0	3	0	0.5000	265.00	NE
Rv2401A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	2	0	0	2	0	0.5000	249.00	NE
Rv2402	-	hypothetical protein Rv2402 	29	0	0	29	0	0.7241	889.05	NE
Rv2403c	lppR	PROBABLE CONSERVED LIPOPROTEIN LPPR 	7	0	0	7	0	0.4286	495.33	NE
Rv2404c	lepA	GTP-binding protein LepA 	30	0	0	30	0	0.6000	410.17	NE
Rv2405	-	hypothetical protein Rv2405 	10	0	0	10	0	0.9000	773.44	NE
Rv2406c	-	hypothetical protein Rv2406c 	8	0	0	8	0	0.8750	2125.00	NE
Rv2407	-	ribonuclease Z 	11	0	0	11	0	0.6364	517.57	NE
Rv2408	PE24	POSSIBLE PE FAMILY-RELATED PROTEIN 	17	0	0	17	0	0.8235	1014.50	NE
Rv2409c	-	hypothetical protein Rv2409c 	21	0	0	21	0	0.7619	691.56	NE
Rv2410c	-	hypothetical protein Rv2410c 	11	0	0	11	0	0.5455	636.17	NE
Rv2411c	-	hypothetical protein Rv2411c 	24	0	0	24	0	0.8750	1907.43	NE
Rv2412	rpsT	30S ribosomal protein S20 	1	1	0	0	0	0.0000	0.00	ES
Rv2413c	-	hypothetical protein Rv2413c 	13	13	0	0	0	0.0000	0.00	ES
Rv2414c	-	hypothetical protein Rv2414c 	12	0	0	12	0	0.6667	1267.00	NE
Rv2415c	-	hypothetical protein Rv2415c 	14	0	0	14	0	0.6429	603.33	NE
Rv2416c	eis	hypothetical protein Rv2416c 	28	0	0	28	0	0.3929	115.82	NE
Rv2417c	-	hypothetical protein Rv2417c 	13	1	0	12	0	0.3077	358.25	NE
Rv2418c	-	hypothetical protein Rv2418c 	21	17	0	4	0	0.1429	186.00	ES
Rv2419c	-	PROBABLE PHOSPHOGLYCERATE MUTASE (PHOSPHOGLYCEROMUTASE) 	8	0	0	8	0	0.6250	247.00	NE
Rv2420c	-	hypothetical protein Rv2420c 	5	4	0	1	0	0.2000	404.00	ES
Rv2421c	nadD	nicotinic acid mononucleotide adenyltransferase 	14	14	0	0	0	0.0000	0.00	ES
Rv2422	-	hypothetical protein Rv2422 	5	0	0	5	0	0.8000	2880.00	NE
Rv2423	-	hypothetical protein Rv2423 	18	0	0	18	0	0.8333	809.67	NE
Rv2424c	-	PROBABLE TRANSPOSASE 	7	0	0	7	0	0.8571	799.00	NE
Rv2425c	-	hypothetical protein Rv2425c 	19	0	0	19	0	0.7895	680.80	NE
Rv2426c	-	hypothetical protein Rv2426c 	11	0	0	11	0	0.6364	1080.29	NE
Rv2427c	proA	gamma-glutamyl phosphate reductase 	16	0	0	16	0	0.4375	155.86	NE
Rv2428	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C) 	10	0	0	10	0	0.1000	164.00	NE
Rv2429	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D) 	14	0	0	14	0	0.9286	348.00	NE
Rv2430c	PPE41	PPE FAMILY PROTEIN 	11	0	0	11	0	0.8182	370.56	NE
Rv2431c	PE25	PE FAMILY PROTEIN 	7	0	0	6	1	0.8571	164167.83	NE
Rv2432c	-	hypothetical protein Rv2432c 	7	0	0	7	0	0.5714	1326.50	NE
Rv2433c	-	hypothetical protein Rv2433c 	6	0	0	6	0	0.5000	344.33	NE
Rv2434c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	25	0	0	25	0	0.3200	215.75	NE
Rv2435c	-	PROBABLE CYCLASE (ADENYLYL-OR GUANYLYL-)(ADENYLATE-OR GUANYLATE-) 	56	0	0	56	0	0.4643	334.04	NE
Rv2436	rbsK	RIBOKINASE RBSK 	12	0	0	12	0	0.5000	455.17	NE
Rv2437	-	hypothetical protein Rv2437 	10	3	0	7	0	0.6000	354.17	NE
Rv2438c	nadE	NAD synthetase 	40	40	0	0	0	0.0000	0.00	ES
Rv2438A	-	hypothetical protein Rv2438A 	5	4	0	1	0	0.2000	399.00	ES
Rv2439c	proB	gamma-glutamyl kinase 	13	13	0	0	0	0.0000	0.00	ES
Rv2440c	obgE	GTPase ObgE 	12	12	0	0	0	0.0000	0.00	ES
Rv2441c	rpmA	50S ribosomal protein L27 	4	0	4	0	0	0.0000	0.00	GD
Rv2442c	rplU	50S ribosomal protein L21 	5	0	5	0	0	0.0000	0.00	GD
Rv2443	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA 	22	0	0	22	0	0.9091	960.25	NE
Rv2444c	rne	POSSIBLE RIBONUCLEASE E RNE 	32	29	0	3	0	0.0938	447.33	ES
Rv2445c	ndk	nucleoside diphosphate kinase 	5	0	0	5	0	0.2000	300.00	NE
Rv2446c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	0	0	7	0	0.7143	683.40	NE
Rv2447c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS) 	13	13	0	0	0	0.0000	0.00	ES
Rv2448c	valS	valyl-tRNA synthetase 	28	28	0	0	0	0.0000	0.00	ES
Rv2449c	-	hypothetical protein Rv2449c 	26	0	0	26	0	0.7308	718.32	NE
Rv2450c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE 	8	0	0	8	0	0.7500	767.17	NE
Rv2451	-	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN 	8	0	0	8	0	0.5000	374.00	NE
Rv2452c	-	hypothetical protein Rv2452c 	7	0	0	7	0	0.8571	261.00	NE
Rv2453c	mobA	molybdopterin-guanine dinucleotide biosynthesis protein A 	6	0	0	6	0	0.8333	935.60	NE
Rv2454c	-	2-oxoglutarate ferredoxin oxidoreductase subunit beta 	15	15	0	0	0	0.0000	0.00	ES
Rv2455c	-	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT) 	37	37	0	0	0	0.0000	0.00	ES
Rv2456c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	20	0	0	20	0	0.8500	1200.65	NE
Rv2457c	clpX	ATP-dependent protease ATP-binding subunit 	20	19	0	1	0	0.0500	443.00	ES
Rv2458	mmuM	homocysteine methyltransferase 	17	0	0	17	0	0.8235	688.79	NE
Rv2459	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	22	0	0	22	0	0.6364	1242.00	NE
Rv2460c	clpP2	ATP-dependent Clp protease proteolytic subunit 	10	10	0	0	0	0.0000	0.00	ES
Rv2461c	clpP	ATP-dependent Clp protease proteolytic subunit 	10	10	0	0	0	0.0000	0.00	ES
Rv2462c	tig	trigger factor 	19	0	0	19	0	0.6842	118.31	NE
Rv2463	lipP	PROBABLE ESTERASE/LIPASE LIPP 	21	0	0	21	0	0.8095	836.12	NE
Rv2464c	-	POSSIBLE DNA GLYCOSYLASE 	11	0	0	11	0	0.6364	1320.86	NE
Rv2465c	-	ribose-5-phosphate isomerase B 	7	0	0	7	0	0.0000	0.00	NE
Rv2466c	-	hypothetical protein Rv2466c 	10	0	0	10	0	0.6000	728.00	NE
Rv2467	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE) 	39	0	0	39	0	0.7436	707.38	NE
Rv2468c	-	hypothetical protein Rv2468c 	5	0	0	5	0	1.0000	523.60	NE
Rv2469c	-	hypothetical protein Rv2469c 	10	0	0	10	0	0.7000	752.71	NE
Rv2470	glbO	POSSIBLE GLOBIN (OXYGEN-BINDING PROTEIN) GLBO 	9	0	0	9	0	0.4444	32.25	NE
Rv2471	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE) 	17	0	0	17	0	0.6471	898.55	NE
Rv2472	-	hypothetical protein Rv2472 	9	0	0	9	0	0.5556	978.20	NE
Rv2473	-	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN 	17	0	0	17	0	0.8235	349.14	NE
Rv2474c	-	hypothetical protein Rv2474c 	13	0	0	13	0	0.1538	905.50	NE
Rv2475c	-	hypothetical protein Rv2475c 	9	0	0	9	0	0.5556	457.20	NE
Rv2476c	gdh	PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE) 	64	45	19	0	0	0.0312	50.00	ES
Rv2477c	-	putative ABC transporter ATP-binding protein 	28	27	0	1	0	0.0357	101.00	ES
Rv2478c	-	hypothetical protein Rv2478c 	7	0	0	7	0	0.8571	1685.33	NE
Rv2479c	-	PROBABLE TRANSPOSASE 	26	0	0	26	0	0.9231	586.58	NE
Rv2480c	-	POSSIBLE TRANSPOSASE 	5	0	0	5	0	0.8000	796.50	NE
Rv2481c	-	hypothetical protein Rv2481c 	6	0	0	6	0	0.8333	1025.40	NE
Rv2482c	plsB2	glycerol-3-phosphate acyltransferase 	42	0	0	42	0	0.5952	417.08	NE
Rv2483c	plsC	POSSIBLE TRANSMEMBRANE PHOSPHOLIPID BIOSYNTHESIS BIFUNCTIONNAL ENZYME PLSC: PUTATIVE L-3-PHOSPHOSERINE PHOSPHATASE (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSP) (PSPASE) + 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE (1-AGP ACYLTRANSFERASE) (1-AGPAT) (LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE) (LPAAT) 	27	0	0	27	0	0.4444	574.42	NE
Rv2484c	-	hypothetical protein Rv2484c 	22	0	0	22	0	0.6364	795.21	NE
Rv2485c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ 	21	0	0	21	0	0.8571	1058.78	NE
Rv2486	echA14	enoyl-CoA hydratase 	11	0	0	11	0	0.7273	1181.00	NE
Rv2487c	PE_PGRS42	PE-PGRS FAMILY PROTEIN 	26	0	0	26	0	0.5000	514.62	NE
Rv2488c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY) 	47	0	0	47	0	0.7660	742.50	NE
Rv2489c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	6	0	0	6	0	0.8333	1084.80	NE
Rv2490c	PE_PGRS43	PE-PGRS FAMILY PROTEIN 	52	0	0	52	0	0.6923	1149.83	NE
Rv2491	-	hypothetical protein Rv2491 	16	11	0	5	0	0.1875	188.33	ES
Rv2492	-	hypothetical protein Rv2492 	32	2	0	30	0	0.2500	367.62	NE
Rv2493	-	hypothetical protein Rv2493 	0	0	0	0	0	0.0000	0.00	N/A
Rv2494	-	hypothetical protein Rv2494 	6	0	0	6	0	0.6667	256.25	NE
Rv2495c	pdhC	branched-chain alpha-keto acid dehydrogenase subunit E2 	15	0	0	15	0	0.3333	379.00	NE
Rv2496c	pdhB	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (BETA SUBUNIT) PDHB (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	24	0	0	24	0	0.2917	99.29	NE
Rv2497c	pdhA	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (ALPHA SUBUNIT) PDHA (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	23	0	0	23	0	0.5217	501.00	NE
Rv2498c	citE	PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE) 	9	0	0	9	0	0.7778	287.29	NE
Rv2499c	-	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN 	6	0	0	6	0	0.5000	2377.67	NE
Rv2500c	fadE19	POSSIBLE ACYL-CoA DEHYDROGENASE FADE19 (MMGC) 	28	0	15	13	0	0.2500	126.71	GD
Rv2501c	accA1	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	28	0	9	19	0	0.3214	327.33	NE
Rv2502c	accD1	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD1 	29	0	0	29	0	0.4138	3221.17	NE
Rv2503c	scoB	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE) 	7	0	0	7	0	0.2857	1299.50	NE
Rv2504c	scoA	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE) 	13	0	0	13	0	0.4615	589.17	NE
Rv2505c	fadD35	acyl-CoA synthetase 	36	0	0	36	0	0.5833	885.57	NE
Rv2506	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	0	0	10	0	0.6000	608.83	NE
Rv2507	-	POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	20	20	0	0	0	0.0000	0.00	ES
Rv2508c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN 	18	1	0	17	0	0.6667	598.92	NE
